userid,openness,agreeableness,emotional_stability,conscientiousness,extraversion,assignedmetric,assigned-condition,movie_1,predicted_rating_1, movie_2, predicted_rating_2, movie_3, predicted_rating_3, movie_4, predicted_rating_4, movie_5, predicted_rating_5, movie_6, predicted_rating_6, movie_7, predicted_rating_7, movie_8, predicted_rating_8, movie_9, predicted_rating_9, movie_10, predicted_rating_10, movie_11, predicted_rating_11, movie_12, predicted_rating_12,is_personalized,enjoy_watching
f9d5f3679105db1fc8099bfd9586c840,7,3,6,5,1.5, diversity, high,1213,4.596867974,108979,4.855390436,82143,4.697024002,111384,4.54086939,61406,4.536494664,93040,4.980493945,104069,4.428074176,95311,4.314550333,33779,4.833349171,114818,4.567121165,120138,4.788689472,100553,4.481708012,3,3
7784e2d523d6d241bca34c5d8a8d642f,5,3.5,4,3,5, serendipity, low,3365,4.809399019,97752,4.693296202,69481,4.908541355,6104,4.942166194,1223,4.828228731,81562,4.876321829,89492,4.641843792,5971,4.653189401,91658,4.665490426,98491,4.933706331,1148,4.811630346,6857,4.865852305,4,4
258490600493aaf3463350984a0190a7,4.5,2,6,6.5,4, popularity, high,8970,3.750542927,51255,3.662326007,5902,3.705946863,1172,3.577823319,7147,3.558510707,46578,3.875700591,5618,3.723247654,3081,3.850436432,1148,3.706400783,1625,3.767480671,2324,4.246823786,3996,3.706843992,4,3
e6cd1317760d4e38601623203f521e86,6,3,6,6.5,2, popularity, high,1219,3.461051389,1225,3.454017015,1208,3.490513137,2329,3.540359332,1213,3.569711326,1089,3.474788918,1704,3.424021973,1193,3.643440115,5952,3.497719861,1197,3.562639131,2858,3.556823224,1196,3.572249959,1,1
8bc244a0172ec6c12b115c5c13362d75,4.5,4,4.5,6,3, serendipity, high,77658,3.307811251,122882,3.41713884,100553,3.470677411,108709,3.475860899,86504,3.333419843,111759,3.208280085,118896,3.356464263,131724,3.399801064,27423,3.440757564,104636,3.301698472,126090,3.336020918,127052,3.479943546,2,3
120b3d64e4c26c0c457ea26dcc34727c,6.5,2,4,2,5, serendipity, medium,99764,4.121035095,117533,4.007723705,93040,4.025454413,26453,4.091164106,131724,4.152066937,117192,4.038485367,26614,4.262996334,2819,4.170585786,54286,4.161214086,1234,4.013073653,3210,4.017555776,1086,4.036467969,3,4
b682bcc838d091d6a17eceec700f865a,7,6,5.5,3.5,3, serendipity, low,68358,4.47395608,49530,4.707762763,5464,4.535685461,72011,4.870956371,97304,4.454034526,48780,4.600166582,97921,4.953352928,97923,4.554067225,79132,4.728200462,91529,4.905019051,105504,4.558067781,89774,4.958918187,5,5
7d3df846fa66c49b6d626197d0bf22d5,6.5,5.5,6,5,5, popularity, low,5008,4.921293798,3307,4.691605473,1178,4.688955165,54259,4.495506153,1237,4.638420857,1217,4.731144757,3435,4.780493623,1254,4.77225949,2186,4.853544562,1256,4.640301725,4855,4.892784573,1945,4.784096979,4,4
1c6cdc08eaba89c25d00c6d96259043e,5.5,4.5,1.5,3,2, popularity, low,108583,4.309800477,108979,4.51744023,33779,4.559280194,104069,4.834244788,100556,4.49673041,69524,4.412670661,93721,4.41830777,108932,4.213273092,83134,4.272121691,62336,4.472970274,86347,4.809163912,92535,4.844334589,4,4
330def8b213289e93fcfb678fbb545e2,6.5,4,2.5,1.5,3.5, popularity, high,56367,4.473306472,46578,4.419405526,79132,4.42893113,6016,4.430938772,1234,4.4560769,2324,4.558720201,4973,4.612659551,1221,4.437021505,4226,4.534453884,1193,4.500531063,2959,4.489501033,2858,4.69296431,2,4
c9e8bde2288e032514915733c68e6d98,6.5,4.5,5.5,7,4.5, popularity, medium,121372,4.378738067,116797,4.383426724,117533,4.395787207,127152,4.403068672,131724,4.522289509,127052,4.583924408,129514,4.604025536,77658,4.502159062,71033,4.412242893,5319,4.286487232,104636,4.495449933,100553,4.528555657,1,1
aa675e0f8ee4c6123a9a0a3fb1e493c5,5,4.5,6,3.5,3.5, diversity, low,1196,5.07281133,1210,4.890801571,1291,4.615675752,1198,4.570127452,1036,4.724073688,1240,4.63781511,1200,4.867851268,3527,4.5062135,2716,4.36052134,2000,4.468745771,2916,4.369819843,104841,4.31031543,4,5
af5504ddb7e6b50d723d24653229a3f4,7,4.5,5.5,4.5,2.5, diversity, low,1196,5.07281133,1210,4.890801571,1291,4.615675752,1198,4.570127452,1036,4.724073688,1240,4.63781511,1200,4.867851268,3527,4.5062135,2716,4.36052134,2000,4.468745771,2916,4.369819843,104841,4.31031543,3,5
eee07f9887fb266c41125d5d4c1c5130,6.5,3.5,3,4.5,4, diversity, low,1196,5.07281133,1210,4.890801571,1291,4.615675752,1198,4.570127452,1036,4.724073688,1240,4.63781511,1200,4.867851268,3527,4.5062135,2716,4.36052134,2000,4.468745771,2916,4.369819843,104841,4.31031543,2,4
4778df829e30680da321827deb05fd88,5,3.5,6.5,6,3.5, serendipity, high,77658,4.201684206,104944,4.23256921,93040,4.348935421,95858,4.185259474,108983,4.244167235,112552,4.138312257,82143,4.319707738,95311,4.204325071,33779,4.192947461,100553,4.557560752,102217,4.366180638,108583,4.145327807,2,2
8785e1793c5b4c1937d2cf759fb43bc9,5.5,5,7,7,1, popularity, medium,1204,4.290038641,48516,4.549982118,1201,4.273116009,1207,4.340537004,1234,4.319557483,1148,4.333041742,1252,4.337609717,5989,4.36490814,2324,4.335996676,5418,4.374245163,3147,4.387591345,4963,4.302268258,3,3
8f76b389b0bd71c8e2bc52e516287fc6,5,4.5,2.5,4,2, diversity, high,106782,4.773073526,112623,4.21323131,91233,4.731482861,95377,4.5795564,95311,4.735468217,112006,4.515578237,95858,4.584523676,111235,4.573716446,117176,4.146280656,111759,4.176280318,90405,4.071941972,1207,4.048465567,5,4
daedbccc0a0070174732f5b82fe02343,4.5,4,5,7,3, diversity, high,7502,3.803970281,1203,3.739934595,77658,3.739053502,104069,3.560692737,1207,3.706530474,5971,3.669381538,94466,3.64587605,1262,3.649198652,54286,3.493037231,3462,3.671851121,3000,3.609372931,1212,3.755557075,4,4
a1fedc8de294a95fcb8efcd83ec5854c,6.5,1.5,2,4.5,1.5, serendipity, low,1234,4.231693284,1254,4.363921248,55247,4.274436127,1278,4.485231454,3468,4.554093249,57504,4.78749512,2502,4.971184945,106438,4.359458834,1304,4.322786346,2788,4.418257225,4406,4.640830548,4327,4.638374018,2,4
da7b09437c85d423842da348275dcd1c,6,3.5,4.5,1.5,2.5, diversity, low,1200,4.512557204,1214,4.087458932,1258,3.951268352,48774,4.288775183,1217,4.764369097,1209,4.110844894,1208,4.039878447,2019,4.740014711,3030,4.843199868,1254,4.294067371,1222,3.98964897,1178,4.820623047,4,4
9a110e15f113faef8c5e393241316ea9,5.5,4,4.5,3.5,7, diversity, low,4993,4.533492638,5952,4.483058213,3578,4.221790661,91529,4.387757842,1196,4.209073554,89745,4.233588629,79132,4.479557885,89774,4.209680938,99114,4.407615902,48780,4.284404447,3147,4.211054032,64614,4.200598411,4,4
fa1406e3ad87b6198457191c48dfe34c,5,6.5,7,6,2.5, popularity, medium,44555,4.51576902,34405,4.384053663,30749,4.357331988,48774,4.352209065,3000,4.432032175,5995,4.411298843,48780,4.374770407,48394,4.41961005,1262,4.410988763,2019,4.513403358,79132,4.564406608,6016,4.511287849,4,4
c2d26651f5f0fa9bbc62098a5b78db9c,6,3.5,5,5.5,4, all, default,58559,4.509502176,1193,4.60008139,2329,4.528321769,1208,4.883010174,2502,4.899497577,3949,4.378725124,2858,4.218018871,4963,4.247385415,1222,4.807656954,1258,4.335849782,6016,4.215058731,923,4.983522642,4,4
c65388b2802d963be58bb0837b4dc8db,4.5,4.5,3.5,6,4.5, serendipity, low,94466,4.307747953,904,4.239586995,6016,4.253228472,2019,4.206607897,71033,4.252516815,92259,4.29398436,58559,4.267129746,1203,4.256728895,2329,4.189619528,2858,4.180580993,1193,4.250707033,2959,4.17242174,4,3
1dee7ead0cd183ea2004f928e9a8da84,5.5,6,5,4.5,5, serendipity, low,94466,4.307747953,904,4.239586995,6016,4.253228472,2019,4.206607897,71033,4.252516815,92259,4.29398436,58559,4.267129746,1203,4.256728895,2329,4.189619528,2858,4.180580993,1193,4.250707033,2959,4.17242174,4,5
ab447a5da1a868cdc09bae1a2c182e60,6,4.5,6,3.5,4.5, popularity, medium,44555,4.395999731,27773,4.332382119,1284,4.419874638,1212,4.419594437,50872,4.476058943,68157,4.328617925,30707,4.356330191,1223,4.519896601,3000,4.352233735,1262,4.350453249,2019,4.444879175,5669,4.422785316,3,4
0af6e4acd1cddf76c5378d20e3bfcb9f,5,5,5.5,3.5,4.5, diversity, medium,81834,4.909751676,44555,4.71148732,27815,4.805961886,1234,4.671958609,96588,4.726711566,5816,4.629420298,6539,4.786669708,916,4.719351243,933,4.739710624,5971,4.649944419,26614,4.614953883,3275,4.612779856,4,4
3b55147107fc9383234c4587c8c2dc83,5.5,3,2.5,3,2.5, all, default,1199,4.850678664,1230,4.687669169,904,4.448318708,903,4.478762625,82459,4.43911589,1213,4.29581669,1247,4.395087568,106920,4.282725383,81845,4.275597092,908,4.383836054,5291,4.987653236,1252,4.381629254,4,5
4a29134f1e3a144607dc0e691da6526e,5.5,4,5.5,7,4, popularity, low,113741,3.856351592,102084,3.874260723,72104,4.074670238,98122,3.956494383,108981,3.990504075,104944,3.794328829,103984,3.835560048,100556,3.701115665,98491,4.169330095,94466,3.729574984,101525,3.967795566,106918,3.869105279,3,2
a1c72e3806aaa45dcf10e905a10ad11e,5,4,6,7,2.5, popularity, low,113741,3.856351592,102084,3.874260723,72104,4.074670238,98122,3.956494383,108981,3.990504075,104944,3.794328829,103984,3.835560048,100556,3.701115665,98491,4.169330095,94466,3.729574984,101525,3.967795566,106918,3.869105279,3,4
4e0bee93a8d74e477f7f891a8057a157,5,3.5,5.5,7,3, diversity, low,1196,4.810569778,1210,4.529130065,1240,4.382505697,1270,4.287669676,1036,4.344838109,1198,4.740092617,3578,4.329096678,58559,4.47889704,1387,4.477826326,1954,4.368749851,2762,4.587149396,3147,4.277926083,2,2
8f45de0d6ded99d3c81f32100d08ab85,3.5,4,5.5,2.5,4.5, diversity, low,904,4.21710407,908,4.184421353,1617,4.458701794,1252,4.136302999,903,4.09597297,74458,4.365408301,1234,4.118027248,48516,4.284013951,44665,4.138613039,1089,4.38993747,99114,4.231018193,1213,4.136332505,2,3
af9d66507b76a890adf68348360207ac,5,6,6,4.5,3, diversity, high,100714,4.568120714,77658,4.475047394,97393,4.807009322,104283,4.429875086,109740,4.28370123,100159,4.481130527,115617,4.302347103,100553,4.384426686,93040,4.324321946,109161,5.094057499,95443,4.586867297,1035,4.152203002,4,5
9090ec44d3652c058a5163f68fd2f3af,4.5,4.5,3,4.5,6, popularity, high,1625,4.430854129,908,4.412457091,1252,4.865496537,904,4.944638269,923,4.806020592,1219,4.55146083,1222,4.347987234,1258,4.38112631,1208,4.606748851,1089,4.517697741,912,4.797245767,1193,4.660695748,3,4
e5c75a1bc0d12b3db74ddc9711918e11,6.5,5.5,7,6,5.5, serendipity, low,1234,4.402004875,60069,4.281042078,2019,4.514532917,1276,4.328487578,2858,4.40513075,1197,4.410946657,1198,4.461170128,1193,4.491747641,48516,4.347310231,2762,4.302131689,66934,4.339634558,79132,4.408249509,4,4
5b195b2c2a17cbbcfebed83a8c608163,4.5,5,5.5,5.5,2.5, serendipity, low,3000,4.335350601,4027,4.381618425,106782,4.344498916,31658,4.308487969,2423,4.654318246,99813,4.466495682,4002,4.44807245,97304,4.3915389,81562,4.46258645,105504,4.403057791,89904,4.498983757,66934,4.305151529,4,5
86e7f7dedfaa148af546651c3d9a6094,6,4,6.5,6,2, all, default,6016,4.472380387,44555,4.414549694,30749,4.207546214,2324,4.100230726,7502,4.075088264,7090,4.072850837,36529,4.034063603,104879,4.010419491,2019,4.000283647,3967,4.045023018,94466,4.003166406,77658,4.029234651,3,4
a7facf9671c4dd8d412b8b874ef41ec9,6,5.5,3,5.5,5.5, popularity, medium,3030,4.809432947,68237,4.540206381,56782,4.577626536,3435,4.606504861,44555,4.849026297,1945,4.588602282,1256,4.672072485,4641,4.683023441,64614,4.736100188,40819,4.497397348,1212,4.679392244,922,4.737094088,4,4
840012d08218ace331b367f1a5c7fd0a,5.5,3,4,3.5,3, popularity, medium,5291,4.165477815,3030,4.217067854,3462,4.330871669,951,4.152150353,1260,4.200244036,928,4.144866066,926,4.17665851,930,4.156342207,78499,4.051450219,5971,4.213081235,1284,4.148211589,1256,4.26174111,3,5
1ae8c81b9be573edbd744210bc45d744,5.5,3.5,4.5,6,6, popularity, medium,5291,4.165477815,3030,4.217067854,3462,4.330871669,951,4.152150353,1260,4.200244036,928,4.144866066,926,4.17665851,930,4.156342207,78499,4.051450219,5971,4.213081235,1284,4.148211589,1256,4.26174111,1,2
8cfdaed1bb0ac5af9f9de3b2c4b31f41,3.5,5,4.5,5,1.5, diversity, high,6016,4.721822318,77658,4.998483657,33779,4.67766299,109487,4.422090738,104944,4.633081048,2692,4.922367137,1617,4.82022576,100556,4.963284911,5903,4.291636297,969,4.498984667,1884,4.42268332,58998,4.492545019,1,3
9506c5c93356b984bdd17a7d48a36997,5,5.5,4,4.5,1.5, diversity, low,26587,4.496540961,7396,4.63594841,8873,4.366564531,1203,4.099615309,90943,4.699556621,71033,4.130847173,77455,4.274340571,89904,4.143257812,4973,4.159833211,98056,4.747263171,97024,4.39888862,90057,4.295542112,5,5
d9955166fbdbc60ca80f1b36d38601d4,6,3.5,5,3,3.5, all, default,527,4.153279136,1221,4.105341931,6016,4.027794836,912,3.995050788,77658,3.99292563,1201,3.982324265,750,3.971498232,94466,3.966857475,5291,3.961265175,1217,3.959003684,1252,3.923883693,92259,3.921404175,4,3
debdf27243aa9581944616f421fa3fb8,6,4,4.5,5.5,1.5, popularity, high,913,4.476619034,903,4.568146691,32587,4.468868917,1148,4.739912138,1288,4.555492188,4878,4.589274634,4011,4.965298858,4027,4.743698102,1732,4.654966138,2329,4.393576547,1221,4.462698303,2959,4.502421327,2,3
97021e7fc3f465c130c2d03a65c922f4,4.5,4,3,5,2, popularity, high,1221,4.094193677,4226,4.030188632,1193,4.080142937,1136,4.024907529,2959,4.056932726,608,3.96800998,858,4.175778341,50,4.180888618,457,3.960814723,527,4.236774378,318,4.315091772,296,4.02135865,3,3
e4e2ad9aff8382ef405478af468268cc,6.5,4,4,5,5, popularity, high,1653,4.24858758,58559,4.330561584,3147,4.235908849,1246,4.406525189,4995,4.260782881,551,4.677577113,2329,4.307885109,4973,4.568108004,293,4.464746898,1704,4.280184261,253,4.325003861,2571,4.367155925,2,3
863242009cfc08770d4a4b2be794ea30,6.5,4,4,5,4.5, serendipity, medium,102588,4.671603708,98956,4.919165031,127088,5.489147168,92475,4.854510258,115467,5.07997413,99468,5.020602265,6818,4.603396032,100556,4.934632059,36363,4.835004818,80839,4.877738204,101895,4.952655723,74553,4.582194433,3,4
faec1b91ec4bd3fc157f693b2d80718a,6,3,5.5,7,3.5, serendipity, low,1203,3.696808314,94466,3.602749768,30749,3.518236288,1213,3.654388642,1276,3.564857369,6016,3.721180265,66934,3.576004348,3949,3.51059743,5782,3.584515937,48516,3.583680021,92535,3.5601147,86345,3.557253861,3,5
188b0cca409b8e0517720f18aa8a4f8d,4,4,4,4.5,2, popularity, low,112290,4.055876796,94466,4.155338497,112852,4.073905258,77658,4.24851595,71033,4.06445399,7327,4.120341024,7669,4.057859916,5008,4.183277986,94959,4.024995281,92259,4.202423626,2360,4.143849845,61240,4.045525911,2,4
14e7593e7101b934b13675ba2bbbddd2,7,7,4.5,4,3, all, default,92259,4.826158965,44555,4.570661716,33166,4.706508513,54286,4.498597565,1059,4.582191428,215,5,5418,4.414420095,106642,4.531247568,79132,4.39791112,4226,4.39746164,1293,4.549397688,53123,4.545743488,2,4
c5166242b56b0127f6b6d1037f949d07,6,5,6,6.5,3, diversity, high,318,4.298450054,77658,4.147532893,101850,4.132125912,55098,4.033753476,117444,4.008939614,100553,4.189313233,127052,4.249991228,77177,4.118601156,82143,4.115955691,129514,4.257284743,127152,4.037884286,104636,4.128977248,3,3
b8e8a964021cdaacc8cf565bb823c3e7,5,5,2.5,3,3.5, diversity, low,1148,3.782982456,745,3.775976438,66934,3.697377021,904,3.864806726,3435,3.823337292,1212,3.833803467,1284,3.789504591,903,3.735287568,5291,3.771971803,50,3.932861411,4226,3.776933236,1617,3.67224406,1,2
625f88fb17ac40171df6a6cdab29ec6f,4,4,4,4,4, diversity, high,7502,4.821968095,912,4.505713367,109487,4.335786341,112552,4.222926648,77658,4.37375178,113741,4.478805337,108583,4.229472939,2019,4.572311016,44555,4.414461443,3000,4.373972317,1947,4.542265818,911,4.306200433,2,3
a8033e5ab918469531962e48d81d856a,4,3,3,5,4, serendipity, high,122892,4.198547483,131724,4.359471873,129514,4.287839623,112399,4.2444538,93006,4.360478765,27423,4.323787454,127052,4.368921513,114635,4.436989467,130970,4.386433487,116411,4.239364788,92496,4.234224921,128991,4.365288833,1,2
47d4ba72fc6e3a6c6eab27a767f14ff6,4.5,4.5,4,5.5,1.5, serendipity, high,77658,4.288661946,3702,4.264894676,3703,4.342952774,2078,4.257003321,1584,4.229354311,920,4.616980684,150,4.280685355,589,4.226567033,2394,4.915545822,1374,4.266559029,2687,4.335125508,2529,4.342428697,3,4
89842678e49839b0888730e44064a0fa,5,5.5,4,3,3, all, default,116797,4.691905072,919,4.929633246,953,4.706936071,4308,4.695063903,150,4.624602124,899,4.788530297,1073,4.682685061,1088,4.799345382,1035,4.609596302,1235,4.665282805,3471,4.592078021,910,4.582481038,3,4
02a0cec24fbb27d78ffbda37da798f78,7,3.5,5.5,4.5,4, all, default,116797,4.691905072,919,4.929633246,953,4.706936071,4308,4.695063903,150,4.624602124,899,4.788530297,1073,4.682685061,1088,4.799345382,1035,4.609596302,1235,4.665282805,3471,4.592078021,910,4.582481038,4,5
75ec3b5ea4aa7effbe6c494013e7aabb,6.5,4,3.5,3,4, serendipity, medium,904,4.490128151,1207,4.41202299,48516,4.34239086,2858,4.391844204,527,4.538377048,2329,4.381649505,1148,4.404574757,58559,4.450901019,908,4.457402932,1234,4.391030934,4993,4.362988897,7153,4.368864816,1,1
b93ba876c34a1dbc9797751cee59da44,6,5,4.5,4,6, serendipity, high,93988,4.434375405,117444,4.418325348,129514,4.601905674,131724,4.506332615,27423,4.584621996,127052,4.617766077,120813,4.573276345,120815,4.571796799,121372,4.373767252,114635,4.642619024,86237,4.414587994,92496,4.458497342,3,3
affbab28e5ce9df9c9a9aa3bf622ec54,4,4.5,3,3,3.5, serendipity, high,77658,4.602305504,1207,4.580761059,59315,4.823481299,1262,4.523543114,912,4.648635456,1234,4.559769003,1221,4.669306337,1213,4.577962925,527,4.707115117,608,4.506907011,296,4.55607691,2324,4.576190707,3,4
a04b0764547ee0c997c14e1d1fa93b46,7,5,5,3,7, serendipity, high,77658,4.602305504,1207,4.580761059,59315,4.823481299,1262,4.523543114,912,4.648635456,1234,4.559769003,1221,4.669306337,1213,4.577962925,527,4.707115117,608,4.506907011,296,4.55607691,2324,4.576190707,1,1
72558bcd98294d091c45b81e86fe13fb,6.5,4.5,4,6.5,6, diversity, high,2324,4.998493136,109374,4.672658104,6016,4.970291524,104944,4.611915799,858,4.759572979,50,4.693360601,100556,4.862676144,6942,4.658950163,919,4.523933577,1201,4.755784022,508,4.592790435,1234,4.799040155,4,4
dc22a8f8592618aad36fc082078c172a,5,6,5.5,7,4, diversity, high,527,5,117533,4.658270423,104944,4.524474891,112552,4.356023975,356,4.829525144,2028,4.920463236,110,4.830793789,92259,4.667818049,3578,4.60088721,96488,4.398578254,3916,4.364042667,1097,4.311970994,3,3
1931bb2297eb95a80dd414846533eefd,7,3.5,3.5,6,2.5, popularity, low,108979,4.878477484,84716,4.925061082,82143,5,94466,4.673586501,90600,4.617334937,89759,4.583242202,85342,4.751767342,66371,4.763137345,62336,4.975775016,92535,4.597178843,55721,4.806713787,56715,4.823115875,3,2
f0bd627b1d3777fc865b75df1d9b766a,5,2.5,5.5,6,3, diversity, high,527,4.524944338,112852,4.254249307,112290,4.236220845,1193,4.461050209,912,4.468761,4973,4.418029504,904,4.47636683,5618,4.417916123,44555,4.44982228,750,4.448229483,296,4.36029705,1197,4.380249226,2,2
fceeff16ff8e0a46ced573bd7301293b,5,4.5,6,4,1.5, popularity, low,87960,4.1085127,27423,4.128828139,92496,4.139566581,26109,4.201315245,26674,4.207409872,105250,4.282516606,101850,4.2833314,26453,4.042049131,61406,4.053290576,92494,4.053664926,108983,4.069524061,86237,4.134283097,4,4
7dc25f41c255d670cdf6d9f89afc802a,4,5,6,4,1.5, serendipity, high,108583,4.356855785,109374,4.24166667,114935,4.232509862,108983,4.438959263,33779,4.363961214,2011,4.218961645,1022,4.479799805,2096,4.62571684,2087,4.432860855,1033,4.319630153,2115,4.316375076,1080,4.337708893,5,4
2429936e4eff2733232668c0e0fd053b,4,5,1,5,5.5, diversity, high,5618,5,77658,4.993570121,86377,4.771522944,108583,4.776328023,82143,5,104069,4.753160042,116797,4.770780237,108983,4.888551291,7502,4.746786089,85342,4.785310746,1193,4.965113687,64034,4.750125524,1,3
732dece422610d96382b98a602a1cee1,7,5,5.5,5.5,3, popularity, high,3147,3.919807512,6874,4.318863282,293,3.932025644,1200,3.925944195,1089,3.983305572,4226,4.006728778,1136,4.061796221,2028,3.945491643,47,4.305600167,589,4.07781385,110,4.162264481,1210,4.669610982,4,5
2d18ce674c2618397c6b69319a949143,5,4.5,2.5,5,3.5, diversity, medium,969,3.874613683,34405,3.788965738,5690,3.880349739,3435,4.018430507,26614,3.827287577,7327,3.884218184,1197,3.963782337,1254,3.943490785,913,3.943742426,66934,3.892470237,7099,3.888723123,5618,4.001449234,3,4
0fb769e708c82cbbdbc89c930b257f48,5,3,4.5,4,2, serendipity, high,108979,4.651844805,77658,4.273824182,114028,4.399720683,115122,4.366705283,101962,4.291604963,969,4.201621003,1288,4.842491127,5060,4.222036933,912,4.424199702,3134,4.754244723,910,4.198869266,85438,4.399091849,2,2
123a4ae0b0904fbec6fd1c90ebdf583e,6.5,4.5,3,2.5,2.5, all, default,527,4.71526829,1221,4.67139658,7502,4.684100729,1198,4.620796649,912,4.659084952,904,4.666690783,5618,4.608240075,44555,4.640146233,750,4.638553435,1203,4.620065044,2324,4.582225343,2019,4.674159438,4,4
820c97972b265b8f1c3511959e80f974,6,4.5,4,2.5,4, popularity, low,84187,4.747197921,32460,4.464243371,46855,4.651931212,8620,4.296958163,50658,4.528075325,6818,4.570894398,40870,4.340157097,26082,4.938724292,8125,4.473669179,6643,4.543474945,8491,4.639100664,8477,4.390782187,4,4
c1fad731632be2e740f52592881dbee0,4.5,5,5.5,3.5,3, serendipity, medium,2671,3.408959825,3545,3.883060978,2763,3.449473782,1028,3.539737435,3911,3.330302163,920,4.250902037,1256,3.511456372,300,3.802716396,5991,3.640225206,1245,3.41358389,2268,3.372497567,1393,3.789521755,2,3
b6648870eb61ee8a7e3419c7ceac9d0e,4,1,2,4.5,5.5, all, default,30810,5,1884,5,4848,5,7371,5,77658,4.956242585,1464,5,108727,4.998879561,7327,5,102800,5,110882,4.960612462,86320,4.970708325,3910,4.996462581,4,4
e86457ef97730a4505cab3364ecc7031,5.5,4.5,3.5,5,2, popularity, high,112552,4.373783921,100553,4.465899517,1279,4.298635513,2360,4.218517518,7156,4.210472561,3706,4.417505895,64839,4.173422701,57669,4.190898835,3476,4.352456363,1095,4.171085573,1653,4.174223214,25,4.224004924,4,4
5e92179708a9f096d6fa797b268eb358,5,3.5,4.5,4,3.5, serendipity, low,66934,3.558462794,89774,3.371633992,106920,4.109942839,3471,3.541267178,103341,3.426962408,56921,3.413478623,79357,3.36603577,27611,3.509995351,1127,3.5517938,106642,4.69367042,68358,3.505747581,104841,3.688518246,2,4
b12bd723297e13f94d6dce17996af49c,5.5,5.5,6.5,4,3.5, popularity, high,1259,4.385078711,4995,4.376696043,3147,4.528884312,1968,4.257390072,4886,4.268138031,3996,4.376569361,1961,4.229654232,1291,4.252857845,4306,4.317556814,1197,4.39303183,47,4.197156966,150,4.278960645,3,3
44c7f5d8df325a8dfa1140bbd5825d89,4.5,3,2.5,6,5, popularity, high,129514,4.722754853,114635,4.764364494,127052,4.781821983,120815,4.79271344,73344,4.64325373,326,4.527851317,7669,4.591638769,86504,4.602978476,104636,4.65728318,106334,4.700165867,100553,5,2132,4.525641476,3,4
f57365d6324f25b1c718df4d00bd265e,5.5,3.5,3.5,3.5,3, popularity, high,129514,4.722754853,114635,4.764364494,127052,4.781821983,120815,4.79271344,73344,4.64325373,326,4.527851317,7669,4.591638769,86504,4.602978476,104636,4.65728318,106334,4.700165867,100553,5,2132,4.525641476,1,1
908fdd7c177fcbcda1577d5fc44ed548,5.5,3.5,4,5.5,4.5, diversity, high,858,3.883050036,86504,3.734851495,127441,3.729727021,114635,3.82726535,92494,3.668958456,26674,3.662629239,117192,3.644912543,101850,3.814466333,92496,3.74787615,87960,3.751830778,60992,3.737007939,129514,3.679992377,1,1
9e24d06ab3b47d5cbd72e6e5c6c430e3,4,2,4,5.5,1.5, diversity, high,858,3.883050036,86504,3.734851495,127441,3.729727021,114635,3.82726535,92494,3.668958456,26674,3.662629239,117192,3.644912543,101850,3.814466333,92496,3.74787615,87960,3.751830778,60992,3.737007939,129514,3.679992377,2,4
8c17370ba034b13cfa56e00ac3d304af,7,6,6.5,4.5,2, diversity, low,1104,4.363111961,2132,4.531436409,926,4.198957019,1193,4.107945925,923,4.112310652,922,4.06542415,3307,4.097930773,1952,4.363027878,5147,4.177266856,26587,4.649064918,6669,4.297178675,3152,4.579064132,4,4
defd45f83df9a62166df4bdbd0a1ce2b,5,4,6,6,1, diversity, low,1209,4.355906273,3681,4.160835276,1304,4.266066265,5782,4.154609508,2194,4.231741916,1262,4.242182531,1276,4.270734612,1945,4.167240954,1950,4.157861013,6787,4.151178324,1358,4.157247295,2176,4.205339281,2,4
97e0e773d48fcfbc59dc1e4549f1216e,5.5,3.5,5.5,5.5,4.5, serendipity, low,2300,4.67085249,2019,4.497628266,858,4.454122399,1291,4.535337872,2413,4.539137175,293,4.411442799,5782,4.444538916,92535,4.814399235,7132,4.913370089,86347,4.605712436,73881,4.689418003,86345,4.702955192,4,4
a169258b51170f60e5d6f3582f6c8fd9,5.5,3.5,3.5,4,3.5, serendipity, low,2300,4.67085249,2019,4.497628266,858,4.454122399,1291,4.535337872,2413,4.539137175,293,4.411442799,5782,4.444538916,92535,4.814399235,7132,4.913370089,86347,4.605712436,73881,4.689418003,86345,4.702955192,5,5
066255f729cdb41ce23e139322380532,5.5,6.5,5,5,1.5, serendipity, medium,82143,3.856141459,100553,3.861646343,86504,3.762573457,129514,3.91900836,108709,3.732922111,105250,3.749714509,131724,3.803644243,104636,3.881635484,27423,3.828666964,127052,3.93763714,86237,3.921488562,26674,3.703432752,1,1
8f3a59e201178eda99646354098f5c81,5,4,6,6,3, serendipity, medium,3035,4.303492925,2067,4.197909602,1281,4.628347091,6787,4.164162467,3196,4.374138581,2788,4.156794513,1199,4.251800699,3198,4.347355819,66934,4.098039468,5618,4.187862487,4902,4.237009494,39183,4.178206583,4,4
fc58dce252159c584a1402c8e1d79f38,4,4.5,4.5,5.5,4.5, all, default,293,4.694018448,7502,4.700512742,1203,4.673079845,4720,4.718493344,6942,4.659887659,1748,5.041682417,106782,4.592756696,85774,4.996166972,6953,4.802817132,92259,4.583755285,77658,4.655368428,1617,4.601951041,4,5
01a88049c6c3c11cf94e1921a042a2f4,6,3,6,6.5,3, diversity, medium,64034,4.444692782,1077,4.460173875,89774,4.483917794,105844,4.467283809,92259,4.99060403,8132,4.614626042,4973,4.750832957,44665,4.415910763,55721,4.583450083,27815,4.617888523,7153,4.42439896,3677,4.560120038,2,2
